"symbol","ensembl_ID","User_ID","baseMean","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_log2FC","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_log2FC","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_log2FC","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_adjPval","WT_&_40_CGY-WT_&_0_CGY_log2FC","WT_&_40_CGY-WT_&_0_CGY_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_4_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL0R_5_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_4_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0D_5_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_4_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_3_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_1_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_3_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"BRA028809","BRA028809","BRA028809",12.0945686916715,0.181392634021815,1,0.238394098511443,1,-0.0836053772941804,1,0.503392109827438,1,"","BRA028809",4.44805109797785,4.43367757919432,4.24775675883505,3.51826606770626,2.86453988533165,3.73748894769142,4.39715506239761,3.73449121470873,3.6980006198443,2,4.63574680493244,4.2357234177657,3.50706218287684,3.8953204825517,4.3464386085588,3.37075098336212,4.05152098776377,4.43761302323355,4.01159906376396,4.366691401866,4.39726734357679,3.42810684157688,3.98322731021742,3.65490021443971,3.62803934861662,2.91472171780494,4.16546606440981,3.71247202419186,2.72748585754733,4.20433763497335,5.02055969604075,5.08401036101071,4.70524289767438,4.01858658202764,3.66361524897661,2.79161304814634,4.41216742632253,3.62695035692816,2.99837887534418
"BRA015522","BRA015522","BRA015522",3.39734715937404,-0.979110579337318,1,-0.102650162505095,1,-2.3000534801735,0.0599747015790085,1.21829273833109,0.720102766035109,"","BRA015522",2,2.63258101173153,2.95409165673397,2.45721933891263,2.86453988533165,2.47414055252532,2,2.33184802085525,2.21452540109367,2,2.64038631919813,2,2.69073192629668,2.42223919881747,2.78324798545245,2.33838665735024,2,2,2.59012915651209,2.91907900774607,2.32315259703278,2,2.74986734234482,2,2.76296573634964,2.91472171780494,2.96403494873954,3.71247202419186,3.33918642968395,3.28892052884556,3.43245827840745,2,3.19018358498306,2.74690822806659,3.59131097093932,2.44943395595216,2.42848407998787,3.87113823722428,5.1670417414544
"ERCC-00043","ERCC-00043","ERCC-00043",11.3522438739021,0.120646406853807,1,0.197170270571273,1,-0.663663995573903,0.976346723595374,0.981480672998984,0.698325003195945,"","ERCC-00043",4.17048893172057,3.67867788623196,2.83279515298843,4.12301663165312,3.40136711528669,3.89671097184046,3.09628593442901,3.35148556107651,3.62489064921396,4.43359763059928,4.12183733402745,3.11061132298948,3.28268006266939,4.0214981385397,3.42348986148992,5.07065954634096,3.6989892506264,3.40954977659518,3.00774306154891,3.98902729936162,4.00458653394464,3.42810684157688,3.80708286468236,3.2284393440915,3.51530943290498,3.30762805847726,4.35613031543767,3.26385497854894,2.52322814682054,2.62414240864072,5.09416663009667,5.81654293344353,4.24697105894704,4.6838177362714,3.25928747307163,2.63064458696434,4.8529450158494,3.62695035692816,3.96106256024835
"BRA015145","BRA015145","BRA015145",12.5750556899381,-0.434013352533803,1,-0.585140249900271,1,-1.11653807284512,0.293082312204235,0.097384470411042,1,"","BRA015145",2,3.90753696642051,3.16980484289886,3.99390804899922,2.62963414114075,5.06913823134204,3.71196678911518,4.74195029569974,2.97227567445616,4.617326922857,3.20397904929649,2.94672863521782,3.01685546025671,3.8953204825517,3.13859721773488,3.2151874994472,3.6989892506264,2.63429663556741,4.09928840803794,3.22426362546075,3.46332415977459,4.48276496152126,3.24078836483908,3.38502264580532,4.86250683689661,3.74869639432899,4.35613031543767,4.72365943055112,5.21818927705091,2.7838553998067,2.88715959927404,4.041430370508,3.79286958691562,4.34174530968599,4.28439474706054,5.39274525314098,4.36452326329309,5.44272520408837,4.03317174694013
"U1 ENSRNA049459769","ENSRNA049459769","ENSRNA049459769",9.48330471136456,-0.340372780977924,1,0.397335419170267,1,0.343983363177137,1,-0.287020724984794,1,"","U1 ENSRNA049459769 | ENSRNA049459769",2.71077537549825,2,2.39226592748557,2.45721933891263,3.67296401056778,4.59888348462974,4.85980982590318,2,4.68951228267704,3.67861042465089,3.69375946592311,2.54966770581207,2.69073192629668,2,3.86539252121822,3.96634223754848,3.48408001285331,4.43761302323355,4.96765748820017,3.62236104394027,2.58700276061736,2.56863913707039,3.71022888327188,2.3432676813035,4.37346808970188,4.84728295447227,2,5.17916886555107,3.33918642968395,2.92763651847146,2.39897873791947,3.52101091967066,2,3.60149569249319,5.34155437685896,4.32784493934025,3.44842184135951,3.53541700292279,2.67685623242982
"BRA009240","BRA009240","BRA009240",23.1269938436956,0.0254290473575701,1,-0.160758352522413,1,0.234509400681387,1,-0.36983870584623,1,"","BRA009240",4.26906340427958,4.00965120925517,4.42608870505396,4.80039058861882,5.51049096838117,5.00065416224749,5.52692391991522,5.13072290622179,4.3697109587851,4.7802791294282,4.18228797593691,4.81326417583836,4.61294651494788,4.24490633340357,4.12587311233216,3.51116103251549,5.66482612114307,5.52248714131095,4.65684089523022,3.39688884023278,4.7056132161324,4.91114945075541,5.00784038507005,4.73143569028662,4.3072909042856,4.27378144653937,5.10535380896345,5.82148584908208,5.03795542841854,4.5537657663981,3.31422058329711,4.42308020419891,3.83334980346704,5.0806777354273,5.15349043269081,4.85071436464552,4.70776757083641,4.8611182304817,3.88515869383269
"BRA002332","BRA002332","BRA002332",5.54654691503272,-0.0777545903406005,1,-0.369708924402505,1,-1.15535323276232,0.480030383212347,0.707889718019219,1,"","BRA002332",3.18483062315613,2.35068738620995,3.16980484289886,3.99390804899922,2.86453988533165,2.83040211675859,2.8902729484569,2.33184802085525,3.28859439250939,3.97633660130251,2.24640666773606,3.73063672537849,2.49508261879087,3.43297478778295,2.78324798545245,2.61229004254544,2.92500715097696,2.35173054817644,3.33121479429045,3.47602677394537,2.80997758378529,2.56863913707039,2.74986734234482,3.77300079865187,2.94807799401574,3.12450936363097,3.36993932801881,3.15457982157504,3.45873356576067,2.7838553998067,4.44891113490686,2.69893580653444,3.12645514386934,3.23657529711338,3.05938789533243,3.4995382327568,3.02676898955526,2.25080663278762,5.06753183680763
"BRA035320","BRA035320","BRA035320",39.0828674785453,0.407765684841665,1,-0.115303034565799,1,0.783398902763473,0.274505031913171,-0.490936252487606,0.992522101071399,"","BRA035320",5.67566296490046,5.82863831879364,5.28520811162519,6.42687678463461,5.47543421622268,5.94451618632033,5.81633453017708,5.32939061124301,4.27730978191511,6.21797185235294,5.14117950871542,5.51530138606178,5.97622181018701,6.22344567003524,5.34094391116025,4.82372163250079,6.40739403220111,4.93095866783301,5.33583582266432,4.63156113920232,5.43180941830966,5.53962115196882,5.00784038507005,5.55398346424924,5.63039768595072,5.61029867283832,6.04693192585745,4.79821711150776,4.09719132076392,5.2449293896434,5.12960808144016,5.18634051103874,4.51925646756307,5.56694667027426,4.41580962221076,5.11696225059096,4.78218166211352,4.74333532382432,3.84565469691991
"LSU_rRNA_eukarya ENSRNA049462696","ENSRNA049462696","ENSRNA049462696",22.2317446496198,0.363621554561367,1,-0.66368156105233,1,1.19444041794501,0.155996056957311,-1.49450042443597,0.113771770372291,"","LSU_rRNA_eukarya ENSRNA049462696 | ENSRNA049462696",3.82649115907619,4.81837962005156,5.18963197117481,5.08029316466895,4.91954433005921,5.7907704907667,5.20957169849704,4.84939681830646,3.38029803825011,6.52431114592548,4.18228797593691,5.45556961146947,5.1997554573771,4.76130609825637,4.99452123820695,3.04079961807698,4.05152098776377,4.98226536690585,3.71114984955569,5.04888952437561,4.9121892816954,5.73548532482827,4.21269499090563,5.55398346424924,3.83008363243497,5.01464865663299,4.60186532503788,3.99200758596021,4.87556929495082,3.95862118022858,3.37455037991961,3.16775218112604,3.42019846919074,4.6838177362714,3.43482975087901,3.0679919002082,3.53704895538976,4.14329534780009,3.48334218926063
"BRA009441","BRA009441","BRA009441",9.14960804520011,-0.0555032021062008,1,-0.728202691255368,1,-1.1784211354496,0.181052212398552,0.394715242088032,1,"","BRA009441",4.60726357761026,4.00965120925517,3.44280676292766,2.80387695770702,2.34889671633293,4.29010132240264,3.43672341686078,4.03685317324713,3.95821112549475,2,3.42020722781045,2.94672863521782,3.28268006266939,3.23880093666753,3.66129500546861,3.86529295643226,2,2.63429663556741,3.33121479429045,3.93402878397597,3.81172337994765,3.77214729301431,3.49451896474973,3.88216081216123,4.2379315854628,3.47009991522671,4.16546606440981,3.71247202419186,2.72748585754733,3.57760814117449,4.81821851735431,3.52101091967066,4.74822061699365,2.74690822806659,4.13979860749339,3.29984105984404,3.77430463617244,3.94413994385513,4.29020032466488
"BRA029780","BRA029780","BRA029780",11.0601749467924,0.688210215544567,1,-0.767229229336418,1,-0.704295621555148,0.509360255588138,0.625276607763297,0.802201643327467,"","BRA029780",4.44805109797785,3.40654118363739,4.1995031391133,3.51826606770626,4.81124463922349,3.55848918793015,4.14212162221539,3.94293495429575,4.61595970311352,4.43359763059928,4.18228797593691,4.0051719193706,3.87228093266927,3.01436762785201,4.04416254350584,3.2151874994472,2.5354028709929,3.40954977659518,3.33121479429045,3.47602677394537,3.46332415977459,3.29241174529939,3.71022888327188,4.07844627240141,3.25939362335612,3.61611264539837,3.68635966875026,4.33025023332918,3.45873356576067,4.08670432865253,4.65754161786673,3.52101091967066,4.46875609280146,3.23657529711338,3.79818408812489,3.97233796393548,3.91324354911067,3.53541700292279,4.78382289664487
"BRA039999","BRA039999","BRA039999",8.21008208750087,-0.254967739561242,1,-0.028980946076916,1,-0.728778894827059,0.626241580903326,0.444830209188901,1,"","BRA039999",3.37390362195899,3.79764075209556,3.8072004306635,3.08316531240054,3.54354738655199,2.83040211675859,2.8902729484569,3.35148556107651,4.12656490180673,2,3.51726981060093,3.51348774135747,3.50706218287684,3.01436762785201,3.66129500546861,4.06077474715022,2.92500715097696,3.25123557305604,3.00774306154891,3.62236104394027,2.32315259703278,3.77214729301431,3.24078836483908,3.88216081216123,3.39301863136928,3.47009991522671,3.94571052209227,4.27910128840566,3.7674094013994,3.66228636233845,4.26989795898591,2.69893580653444,4.02028612968914,3.01241762262591,3.86103661136756,3.83128170442156,3.77430463617244,3.43768042408855,5.06753183680763
"BRA013141","BRA013141","BRA013141",10.6870528518833,-0.102349919360835,1,-0.351380069646808,1,-0.551084979552463,1,0.0973549905448202,1,"","BRA013141",2.39872441292614,4.10501308733859,3.74131538284838,3.3170565937437,5.20282341380146,2.47414055252532,3.71196678911518,4.12502929803546,3.76758368297876,3.67861042465089,2.24640666773606,3.62614393771954,4.34880310869753,3.60408771604541,4.12587311233216,2,2.92500715097696,3.07338266080911,4.53633254297942,3.47602677394537,3.0030593088623,3.29241174529939,3.80708286468236,4.54480230687916,2.76296573634964,4.35922836425651,2.70826563694246,4.47364087587784,5.03795542841854,4.94034788097176,3.31422058329711,3.52101091967066,3.12645514386934,3.01241762262591,3.43482975087901,4.4773677542972,3.44842184135951,4.20400667581695,4.94203609339677
"BRA010495","BRA010495","BRA010495",10.437727327958,0.0755808167447863,1,-0.910774946881024,1,-0.577057013954309,1,-0.258137116181929,1,"","BRA010495",3.18483062315613,3.07085105087701,3.52342089935395,3.3170565937437,5.6740324219304,4.17050649364168,2.64986175960598,4.49958886499627,3.54787706038822,3.30302852839372,2.24640666773606,3.39128369704154,3.87228093266927,2,3.42348986148992,2,3.48408001285331,4.36214895948026,4.01159906376396,3.39688884023278,3.91137536482987,2.97544516903431,4.63828074198041,3.52626282710875,3.39301863136928,3.47009991522671,4.44277673091933,3.46032676573388,5.21818927705091,4.1467195860629,3.04398411777787,2.69893580653444,2.57822077268705,2.74690822806659,4.3295429137046,4.56908012588665,2.89882498396968,4.42413220712204,4.84520383571791
