"symbol","ensembl_ID","User_ID","baseMean","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_log2FC","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_log2FC","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_log2FC","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_adjPval","WT_&_40_CGY-WT_&_0_CGY_log2FC","WT_&_40_CGY-WT_&_0_CGY_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"ERCC-00130","ERCC-00130","ERCC-00130",411.082706697337,0.00628510231180336,1,0.137567053131792,1,-0.0444603919875117,1,0.188312547431107,1,"","ERCC-00130",7.95717275898665,9.14712231687331,9.10710650791522,7.19715119642445,7.94809251062246,7.56109205354764,9.03182184667386,9.4002885505475,7.57535127937919,9.13708919889811,9.04103232965304,7.18504754696151,8.42577091182709,7.27766515939978,9.92613022272939,9.14565539053673,9.553959575137,7.28639016235887,7.46693953918315,8.76289217502189,9.04321031813841,8.82669960720285,7.1737094128438,8.93845215510939,8.81713714085325,7.33131059461422,9.3710988583637,9.83827809145411,8.41727947408796,6.72489870394272,8.91143340962361
"BRA041148","BRA041148","BRA041148",369.325374575807,0.0901467484539809,1,0.483456102172703,1,1.92000361190758,0.00489940671283247,-1.3464007612809,0.332479846528039,"","BRA041148",8.58572500013581,10.0867293118271,9.36447249597327,10.2369048843453,5.64016507260874,6.06132315812763,5.68151440741588,5.51112745118797,9.19020561086573,9.3504897471354,9.79926446471318,10.2032251303027,4.41555127688709,6.88099175005883,7.67815449045573,5.9153257897322,9.03880856745899,9.3868702732555,10.2943387797588,8.72127708802703,6.18378327179411,5.29637839489059,6.22538000804163,5.19017359030726,8.99164487799941,7.52553966389313,7.33696850266366,8.1605611453368,5.12054199979563,4.73429670741774,3.54560655525815
"RBCS BRA028181","BRA028181","BRA028181",486.610127922619,0.0452552504952704,1,0.339353173643206,1,1.0738531304555,0.696349495028745,-0.689244706317026,1,"","RBCS BRA028181 | BRA028181",9.68094299266529,8.64160210264867,9.11212900976501,6.82909984529867,9.24587352411257,9.79558391885082,8.15825855265508,8.18923829941389,9.87876798253653,9.3504897471354,8.50295998398189,9.39206091286963,8.89382738932727,9.43687737213573,9.957746705508,8.05241875080798,9.998088864147,9.07841560455592,8.54177377936235,8.2758362282532,9.41880417825024,8.92725687172255,8.77822844447686,6.25037365274542,6.84746931831581,8.29563032568683,9.0298911051169,9.58128705024682,8.29607421977396,7.59860672901629,5.00096040923621
"BRA028952","BRA028952","BRA028952",99.7290241508409,0.140022700293332,1,-0.551467924351029,1,-2.04004391602353,0.00489940671283247,1.62859869196583,0.159026013571171,"","BRA028952",5.51246960838423,6.10669168065829,6.14301224489187,6.86225664280319,5.64016507260874,5.72323448564577,6.65675488692793,6.90799646994161,5.60193840765998,5.7219659053807,5.42487764423709,6.23395973770961,5.71574540342178,4.56266367113254,5.24928928344191,6.62455549535833,5.80027197027351,5.62704644847943,5.66573585646384,6.67047471852715,6.51192900252649,6.22102047617085,5.43311739093039,6.79011521482254,7.25753868474241,7.193232102537,6.8621018240024,5.82157987860379,6.8353015642021,7.04030779075322,9.75204030289786
"RBCS BRA028174","BRA028174","BRA028174",241.018253964477,-1.44472832391434,1,0.591442415706485,1,-0.293263320869176,1,-0.560022587338676,1,"","RBCS BRA028174 | BRA028174",7.86040727624571,6.99913943699974,6.98231804648553,3.99052635770821,7.56367622635879,8.05930039172341,5.80294809885467,6.02382628965168,8.19816470946359,7.84154203645593,6.43375120020449,7.53312474439163,7.0479189120838,8.35722796203108,8.34461482937278,5.36429971969471,9.27613962946843,8.92069655377553,8.61162611696687,8.27140683964215,9.2596760990909,6.65919790869434,8.67040602268584,6.12997460327935,6.06238870901502,8.38514545582603,8.93384866843887,9.28126119084071,6.95318871806914,7.6973597948596,5.77264235937119
"ERCC-00074","ERCC-00074","ERCC-00074",184.916799880996,0.378539747562194,1,0.310661192416353,1,-0.191753623619385,1,0.880954563597931,1,"","ERCC-00074",8.36834959455352,6.67184123634847,6.49026304976705,6.98775145293364,8.07167474963686,7.55218323591204,6.44918854012629,7.44108661482194,8.05127162572153,6.56580980987208,6.38766211711895,7.58759342633453,9.1234845277612,7.20273960812145,7.85823240130001,6.48630880559429,7.36165742683946,7.6472523749204,7.84679163900532,6.67047471852715,6.55529598496339,6.14595828789448,7.10909814176813,6.39671056601005,6.4289492213778,8.94748674962614,8.6404282630565,8.11810344275204,5.84486031698892,7.10945205606442,8.17976431506987
"BRA012238","BRA012238","BRA012238",211.080192703031,0.260089904546143,1,-0.136384217379123,1,-0.022725925437844,1,0.146431612604864,1,"","BRA012238",8.1873685732852,8.2128412243801,8.28699954838718,6.49041517098439,7.71132688204517,8.13881099460468,7.51687222291444,7.52757884529261,8.11663603360835,7.71327496410756,7.89331402817017,8.12880871838131,7.16875752950306,7.22183894429672,7.96689706428132,7.32784998191709,8.17238535845313,6.73417949937723,7.71858041357634,2,8.25597652108352,7.2669350439465,7.93988317186381,7.52210656485325,7.14709410073908,8.45836625621875,9.01846861403573,8.10366859262705,6.98121454201124,7.20732597296015,5.61208310818063
"Plant_SRP ENSRNA049452889","ENSRNA049452889","ENSRNA049452889",176.325977333351,0.272411723128969,1,0.325262922272487,1,0.0605638255540473,1,0.537110819847408,1,"","Plant_SRP ENSRNA049452889 | ENSRNA049452889",6.9491747224825,6.60344549224878,6.46954023412554,6.66967340039696,7.84525952769145,7.55218323591204,7.24413128320491,8.77092359391384,7.44145020925974,6.95423099667593,6.793243774805,6.69731283087009,9.60680805779744,5.67571878952949,7.48153746335733,7.93108512371033,7.15703391083457,6.77649576048104,7.09465260490396,6.69714020384936,6.30730324306549,7.78678998824557,7.36293384957707,6.46466470194308,7.21123659011621,7.56733032634813,7.11183717380097,6.46539383324918,6.43701192150185,7.39211139943572,9.08156021954193
"BRA009583","BRA009583","BRA009583",94.6558206330738,0.468623256827323,1,-0.707467412803443,1,-1.65029515560556,0.0289445787088284,1.41145099962944,0.264464497308181,"","BRA009583",5.2321556511581,6.29193875386987,6.43788697523287,7.10319814722699,5.82446559910009,6.27131730643749,6.78020316635708,7.46320063885288,5.81384031002786,5.92093092970218,6.0358233650039,5.83141490945615,6.44685954633906,4.67779512326962,5.29169250506483,6.313090945177,6.35029586275002,5.24037254369763,6.1137878248474,6.43729915546575,5.73336622597145,5.4705497945312,5.59285782272629,7.0332866892708,7.58860296293133,6.6146256564043,7.06448894844699,5.78586089748878,6.8455018803987,6.97696276388143,9.11490314781286
"BRA017055","BRA017055","BRA017055",241.197169971175,-0.374694207258272,1,0.298599114054258,1,0.997564262699234,1,-1.07365935590325,1,"","BRA017055",8.73420386423464,7.78895632701425,7.59806112786088,3.40714712380693,8.34476492480091,8.8877693281399,5.68151440741588,5.5734469004393,8.91275436329722,8.42425293236959,6.93885105695706,8.12880871838131,4.33520237974997,8.45731773348759,9.16373474021224,5.54928092276117,9.28432279408826,8.7993866195816,7.91338589161284,7.4513866085023,8.5085250796703,7.35843979895962,8.57315971004811,4.54238923086424,5.00863997680797,7.2159318583628,8.29554251165492,9.21900882147401,5.39508390033611,5.99490792062732,4.12390407338661
"LSU_rRNA_eukarya ENSRNA049453660","ENSRNA049453660","ENSRNA049453660",81.0337235777506,2.23651284243822,1,-4.13371362844881,1,0.0202868217369548,1,-1.91748760774754,1,"","LSU_rRNA_eukarya ENSRNA049453660 | ENSRNA049453660",5.85147273988444,2.37301488434885,2,7.45796099650856,5.5901608717989,4.16598385408915,5.91494935107527,2.58812248398244,2,2,2,2.59364565755294,7.57081205114196,7.04009619415192,2,7.6446090385922,2,2,2,4.63822458862517,10.2874725602066,6.120043861093,4.3533722466429,2,2.48825373736847,2.82669327119368,2,2,6.56598241824466,7.11786665375413,6.35618382266259
"BRA016440","BRA016440","BRA016440",57.4557195480289,-6.06302466699558,0.0691589582381383,1.60814672442456,1,-2.50168498647168,0.983983739192964,-1.95319295609935,1,"","BRA016440",2,3.61607276227124,2,2,2,2.36809071430216,2.6446508799741,2,2.25351017894407,2,2,3.33752034418956,5.18466669568531,3.97994662709244,3.27391083372705,3.57158668296238,3.12140338735949,2,6.62374511954934,2.30746299591994,2.55006836685214,5.29637839489059,5.51519735844158,10.3999024117149,5.17870170442099,2.25508236193394,2,6.3478306120611,5.99902390559641,2.85420602889625,3.16833655990313
"BRA011792","BRA011792","BRA011792",152.280037579804,-0.264029785539586,1,-0.385644319855103,1,-0.95017189225777,0.724404541311781,0.30049778686308,1,"","BRA011792",5.91709486351932,6.39669604743942,7.44193633489527,7.74247728822716,6.36023615107125,6.33503158097832,7.79088484333399,7.81664581043701,6.57654532392002,6.07502361159071,6.46367906949985,7.20509520651372,7.8199486837917,4.784413890973,6.14847132060914,7.31769362968484,7.46606418742056,6.14050777623279,7.93277915425751,7.48237851020729,7.70843933049826,6.89139494373858,7.25956355082469,7.74343084173313,7.67074111834857,8.38514545582603,8.46360083789383,4.62908563031645,6.5782673458933,7.45323674115608,8.06036999951139
"BRA031301","BRA031301","BRA031301",154.942592103882,-0.168717501077666,1,-0.363312814788525,1,-0.790043601542616,1,0.258013285676425,1,"","BRA031301",7.08385589731817,6.41676468981823,7.22418139741287,7.87833957772829,5.31028224496326,4.82853338220372,7.66037421736409,8.27612335083627,6.40401250794068,5.94397770396641,6.65740682873002,7.20509520651372,7.98044441682876,5.29783038022631,6.17136238765386,7.63646045929223,7.26020725809969,6.02824346177373,6.38180536441385,7.4591972226959,7.03538737854213,5.98299263146841,7.36293384957707,9.14153840517192,8.08867587188105,7.94561036322815,7.17835775148953,5.78586089748878,6.60252775790009,7.1994186927093,8.70929698268486
"BRA000144","BRA000144","BRA000144",185.789443570706,0.224477022604357,1,0.265554897522533,1,1.63371167103658,0.250368711738385,-1.14367975090969,1,"","BRA000144",8.96503888229115,7.84186659169567,7.78996629591372,4.65232363993664,7.66376944384239,8.39444694205103,6.22850080016006,6.43528542264438,8.56600504830183,8.03640996741827,7.15603661985225,8.22521738461427,5.54764412404538,8.52807634178849,8.56806733892597,6.48630880559429,8.65713585168587,8.02613793151325,7.89372838110414,7.15701609211008,7.28764650453933,6.8126884066066,7.59768245916787,4.87762277501629,4.93457462581304,6.75557238906332,8.2194354116172,7.24777096658016,5.55280650258231,5.59773966566256,4.15532245161926
"LSU_rRNA_eukarya ENSRNA049455238","ENSRNA049455238","ENSRNA049455238",66.1156743191279,-0.999797731430229,1,-0.763935750770623,1,0.0251924269577028,1,-1.78892590915856,0.711330104077651,"","LSU_rRNA_eukarya ENSRNA049455238 | ENSRNA049455238",3.88242669570831,3.4700620887131,5.17202982359506,7.03213354810719,5.5901608717989,4.82853338220372,5.58322275774814,4.4671756207534,3.10609659742647,3.56133493026656,5.12120339403463,4.01946412244476,6.42761306793781,6.06225292893543,4.31349352610439,6.39265416938457,4.17847723104963,5.19948498399707,5.39450654427116,4.39931664944041,9.95783762366269,6.03938482193274,5.8674209826822,3.8236484750671,5.07908790321634,3.40268556643387,3.24737426849169,4.45807383891181,6.35370584141384,5.66818406069091,5.54249780239695
"ERCC-00002","ERCC-00002","ERCC-00002",206.924810772816,0.44829106569921,1,0.151233161276776,1,0.716992170108689,1,-0.117467943132703,1,"","ERCC-00002",8.63531088811111,6.67184123634847,6.852284935503,7.83724056021475,8.76665757676509,8.41915625127604,6.59082940133357,7.39581491852886,8.93103955664448,6.60970862864595,6.70829411697666,7.8834326993554,9.1023991665747,7.80656425543028,8.12768832757772,6.75070539015414,7.20954268440067,8.04933411482541,8.57917528861828,6.52921187898749,6.79123672093085,6.48741149258712,7.93243363780905,6.39671056601005,6.49485768320542,8.43436987191652,7.27432049235909,7.40907530788376,6.29537000604808,7.51824807370646,6.96921639812462
"BRA030182","BRA030182","BRA030182",184.382681722014,-0.598952589886008,1,0.447941258304624,1,0.826989214309576,1,-0.97800054589096,1,"","BRA030182",7.42571265350781,6.22522722977344,6.19443245027135,3.72812546712187,8.46755743856087,9.13153088249095,5.96784956937247,5.03805165431499,7.49159115493903,8.07867430302508,5.86693131600974,7.99126785613208,5.04008379142084,8.51264939493972,9.10846631644585,5.10559394938131,8.39023333390852,8.22258747180992,7.02407847000945,6.28742104685212,8.42526423927988,7.40210394180771,9.15626411660256,3.4739566091524,3.49177960333528,6.8744855352849,7.60477489246836,8.39792549439633,5.98063058976379,6.36375051131902,2.4686912811456
"BRA022751","BRA022751","BRA022751",132.509323438575,-0.116204103207062,1,0.0957632492438939,1,0.188411252894287,1,-0.208852106857455,1,"","BRA022751",7.71116068720824,6.82986180922599,7.34287159180505,5.95779142599482,7.11080977492983,7.22228119488778,6.59082940133357,6.13820341631488,7.49159115493903,7.35758697290608,7.11890313087121,7.81984763325667,5.86628785751894,6.85675947708441,7.11903460708643,6.64094078556843,7.86202533591103,7.53669946907274,7.39418841260553,7.16658878345874,7.0148224760881,6.24519772305831,7.37397525661794,5.34242800129005,6.49485768320542,7.61934151799572,8.0706884286457,7.77973022444321,5.52768795316604,6.47273433872519,5.79276105935301
"BRA034060","BRA034060","BRA034060",46.1236010679834,1.32784183883076,1,-0.434708597622823,1,-0.966938622479968,0.904195750448065,1.86007186368791,0.262307744670717,"","BRA034060",6.12577925379813,5.57495951929499,5.34127130364133,5.44794039325544,5.78055038628494,5.36465598386858,5.88775360283598,6.55337564987842,5.57893045233715,4.82735413085641,5.42487764423709,4.6656384581024,6.15079530738152,4.9765771301218,5.4498430512376,5.7132168580888,4.61898668866375,5.9564370669374,3.3957783698787,5.14379758997316,3.62699874779257,4.15922644707501,4.3533722466429,3.01142477970343,5.77468134931934,6.10007132787786,4.55953917301428,5.32043446688042,5.67223013880522,3.59426619176042,8.31458806148623
"BRA027333","BRA027333","BRA027333",490.076368353211,-0.0310330337201167,1,0.175964334116259,1,0.49010088199644,1,-0.345169581600298,1,"","BRA027333",7.88521388632503,8.46494074829855,8.81021667189928,9.61190982845283,9.3358622752334,9.35544306666629,9.24774457046631,7.95182045223527,8.44716133903761,9.27070128597411,9.33620561725561,8.30168747045228,7.72854084233577,10.444951156694,8.91180219161915,8.96873361664418,8.2772404045583,8.77871663169509,9.33702884364554,9.00622371214248,8.5085250796703,9.32332929925815,9.24313189200643,9.0560104119344,8.7102151807675,7.82774325208417,7.8797919226402,9.26189119511613,9.09927357892639,9.06694005316373,7.55060828138594
"BRA018940","BRA018940","BRA018940",69.4478935357322,-0.271304953112675,1,-0.195728318315077,1,-0.688324406206422,1,0.221291134778669,1,"","BRA018940",5.74707907113859,6.43655799262645,6.26828163701224,5.76087314657801,5.64016507260874,6.22722215817596,5.15170507330746,6.44642935455148,6.03283479228882,5.49110359060529,6.81662387256582,4.26840882515114,5.51153877976863,5.49911202311262,5.52285900399172,6.313090945177,6.80175398082465,4.8224673960828,7.23665937274962,3.12938051773053,6.91847067165765,6.87599340035484,5.30051637335873,5.22976988247005,5.85718371031659,6.58004649135941,8.12850194115441,6.90898060894197,4.97946197570011,5.84077534394731,5.37912354893076
"BRA025142","BRA025142","BRA025142",99.3178359974008,0.59009124266536,1,0.0679663971867081,1,-0.204546108523971,1,0.862603748376039,0.660365519813703,"","BRA025142",7.02554391604107,6.93100390377157,7.18022014716307,6.92636816018582,5.37077039330305,6.24943819362096,6.73513880894893,6.64328556698652,7.16843903865671,6.59522360218255,6.97046381212066,7.28261099396513,6.12712852781949,5.36809113045635,6.10156986894748,7.43509108568478,6.48892796001771,6.36047010887575,5.75560013198339,6.91724732022338,4.71586283368432,5.6977799869418,5.59285782272629,6.60678110641837,7.44926652161714,7.98579068151893,7.16805627689908,5.82157987860379,6.21896807657837,6.21481320724632,7.10010706240126
"BRA036408","BRA036408","BRA036408",185.168325234143,0.537576552081734,1,0.108843050638083,1,1.59155576235123,0.135588268220442,-0.945136159631415,1,"","BRA036408",8.47023826349739,7.70983668921577,7.95931554941865,9.39682024775637,6.96147283758314,7.79052082008404,6.18447931150309,6.70953630596734,7.68715501200912,7.30515130682977,7.34476418439013,8.30633490030715,6.05370556868893,8.304452617986,8.88435581037709,7.20098359100035,7.40733138346955,8.16534808469639,8.81691168820341,7.23187602110195,6.06878022570788,6.7799628118213,6.51194462622242,6.32539673887354,7.24992413080096,5.84246269865518,5.00759168966411,6.92548906791765,7.01775501381457,6.51157032781907,4.12390407338661
"BRA028813","BRA028813","BRA028813",109.438943676971,0.489311561201012,1,-0.616692825616159,1,-0.622121005262364,1,0.494739740847217,1,"","BRA028813",6.42545737277206,5.71119871160633,7.00409611194904,7.66002896120338,5.94871861931557,5.873837913757,7.95709414255186,7.80803167185367,5.29818714672071,5.45946420275076,6.38766211711895,7.03632551819127,7.20311993812277,4.30052786740272,4.61008175564997,7.79128072531988,6.26465409204948,4.87534482917163,5.27802820948785,6.46859189094363,6.14645832152859,6.86042566141234,6.34242661759437,8.35787048047144,6.98224940621629,7.17016946530364,7.10824966406417,5.04629425654501,6.38201239957001,7.75783551071374,7.42733679794851
"BRA033577","BRA033577","BRA033577",21.5316555230603,-3.45807191332875,NA,0.0675933162017843,NA,-1.9245624029903,NA,-1.46591619413667,NA,"","BRA033577",2,2,2,2,2,3.60146143083363,2,2,2,2,2,3.71841588808723,2.36626964882794,2,3.27391083372705,2,2.1978001423692,2,2,8.90691841190362,2.55006836685214,2.70515402272096,2.39634275758351,2,2,2,7.36730101938092,2,2,2,2
